291.449	292.139	293.735	295.841	
291.286	291.978	293.582	295.697	
291.121	291.817	293.427	295.55	
290.956	291.654	293.27	295.402	
290.79	291.491	293.113	295.252	
290.623	291.326	292.954	295.101	
290.455	291.161	292.794	294.948	
290.286	290.994	292.633	294.794	
290.117	290.827	292.47	294.638	
289.947	290.659	292.307	294.481	
289.777	290.491	292.143	294.322	
289.607	290.322	291.978	294.162	
289.436	290.153	291.813	294.001	
289.265	289.983	291.646	293.839	
289.094	289.813	291.479	293.676	
288.922	289.643	291.312	293.512	
288.751	289.473	291.143	293.347	
288.579	289.302	290.975	293.181	
288.408	289.132	290.806	293.014	
288.237	288.962	290.637	292.847	
288.067	288.791	290.467	292.678	
287.896	288.621	290.298	292.509	
287.727	288.451	290.128	292.34	
287.557	288.282	289.958	292.17	
287.388	288.113	289.788	291.999	
287.22	287.944	289.619	291.828	
287.053	287.776	289.449	291.656	
286.886	287.609	289.28	291.485	
286.721	287.442	289.111	291.313	
286.556	287.276	288.942	291.14	
286.392	287.111	288.774	290.968	
286.229	286.947	288.606	290.796	
286.068	286.784	288.439	290.623	
285.908	286.621	288.272	290.451	
285.749	286.46	288.106	290.278	
285.591	286.301	287.941	290.106	
285.435	286.142	287.777	289.934	
285.281	285.985	287.613	289.762	
285.128	285.829	287.451	289.591	
284.976	285.674	287.289	289.419	
284.827	285.521	287.128	289.249	
284.679	285.37	286.969	289.078	
284.533	285.221	286.811	288.909	
284.389	285.073	286.654	288.74	
284.248	284.927	286.498	288.571	
284.108	284.782	286.343	288.404	
283.97	284.64	286.191	288.237	
283.835	284.5	286.039	288.071	
283.701	284.361	285.889	287.906	
283.571	284.225	285.741	287.741	
283.442	284.091	285.595	287.578	
283.316	283.96	285.45	287.416	
283.193	283.83	285.307	287.256	
283.072	283.704	285.166	287.096	
282.954	283.579	285.027	286.938	
282.839	283.457	284.89	286.781	
282.726	283.338	284.755	286.625	
282.616	283.221	284.622	286.472	
282.51	283.107	284.492	286.319	
282.406	282.996	284.363	286.169	
282.305	282.887	284.237	286.02	
282.207	282.782	284.114	285.873	
282.113	282.679	283.993	285.728	
282.022	282.58	283.875	285.585	
281.934	282.484	283.759	285.445	
281.849	282.39	283.647	285.306	
281.768	282.3	283.536	285.17	
281.69	282.213	283.429	285.036	
281.615	282.13	283.325	284.904	
281.544	282.05	283.224	284.775	
281.477	281.973	283.126	284.649	
281.414	281.9	283.031	284.525	
281.354	281.83	282.939	284.405	
281.297	281.764	282.851	284.287	
281.245	281.702	282.766	284.172	
281.196	281.643	282.684	284.06	
281.151	281.588	282.606	283.952	
281.11	281.537	282.532	283.847	
281.073	281.489	282.461	283.745	
281.04	281.446	282.394	283.647	
281.011	281.406	282.33	283.552	
280.985	281.371	282.271	283.461	
280.964	281.339	282.215	283.374	
280.947	281.311	282.163	283.291	
280.934	281.288	282.116	283.212	
280.925	281.268	282.072	283.136	
280.92	281.253	282.033	283.065	
280.919	281.241	281.997	282.998	
280.922	281.234	281.966	282.936	
280.93	281.231	281.939	282.877	
280.941	281.232	281.917	282.824	
280.957	281.237	281.898	282.774	
280.976	281.247	281.884	282.729	
281	281.26	281.875	282.689	
281.028	281.278	281.869	282.654	
281.06	281.3	281.869	282.623	
281.096	281.326	281.872	282.597	
281.136	281.357	281.88	282.576	
281.181	281.391	281.893	282.559	
281.229	281.43	281.91	282.548	
281.281	281.473	281.931	282.541	
281.337	281.52	281.957	282.539	
281.397	281.571	281.988	282.543	
281.461	281.626	282.023	282.551	
281.529	281.685	282.062	282.564	
281.6	281.748	282.106	282.582	
281.675	281.815	282.154	282.605	
281.754	281.886	282.206	282.633	
281.837	281.961	282.263	282.666	
281.924	282.039	282.324	282.704	
282.013	282.122	282.389	282.747	
282.107	282.208	282.459	282.795	
282.204	282.298	282.533	282.847	
282.304	282.391	282.611	282.905	
282.408	282.489	282.693	282.967	
282.515	282.589	282.779	283.034	
282.625	282.693	282.869	283.105	
282.739	282.801	282.963	283.181	
282.855	282.912	283.061	283.262	
282.975	283.026	283.162	283.347	
283.097	283.143	283.268	283.437	
283.223	283.264	283.377	283.531	
283.351	283.387	283.489	283.629	
283.482	283.514	283.606	283.732	
283.616	283.643	283.725	283.838	
283.752	283.775	283.848	283.949	
283.891	283.911	283.975	284.064	
284.033	284.048	284.104	284.182	
284.176	284.189	284.237	284.305	
284.322	284.332	284.373	284.431	
284.471	284.477	284.511	284.561	
284.621	284.625	284.653	284.695	
284.774	284.775	284.797	284.831	
284.928	284.927	284.944	284.972	
285.085	285.081	285.094	285.115	
285.243	285.238	285.246	285.262	
285.403	285.396	285.401	285.412	
285.564	285.556	285.558	285.565	
285.728	285.718	285.718	285.72	
285.892	285.882	285.879	285.879	
286.058	286.048	286.043	286.04	
286.226	286.214	286.208	286.204	
286.395	286.383	286.376	286.37	
286.564	286.552	286.545	286.539	
286.735	286.723	286.716	286.71	
286.907	286.895	286.888	286.883	
287.08	287.069	287.062	287.058	
287.254	287.243	287.238	287.235	
287.428	287.418	287.414	287.414	
287.603	287.594	287.592	287.594	
287.779	287.77	287.771	287.777	
287.955	287.948	287.951	287.96	
288.131	288.125	288.132	288.145	
288.308	288.304	288.314	288.332	
288.485	288.482	288.497	288.52	
288.662	288.661	288.68	288.709	
288.839	288.84	288.864	288.898	
289.016	289.02	289.048	289.089	
289.193	289.199	289.233	289.281	
289.37	289.378	289.417	289.473	
289.546	289.557	289.602	289.666	
289.722	289.736	289.787	289.859	
289.898	289.914	289.973	290.053	
290.073	290.093	290.157	290.247	
290.247	290.27	290.342	290.441	
290.421	290.447	290.527	290.635	
290.594	290.623	290.711	290.829	
290.766	290.799	290.894	291.023	
290.937	290.974	291.077	291.217	
291.107	291.148	291.26	291.411	
291.276	291.321	291.441	291.604	
291.444	291.492	291.622	291.797	
291.611	291.663	291.802	291.989	
291.776	291.832	291.981	292.18	
291.94	292	292.159	292.37	
292.102	292.167	292.335	292.56	
292.263	292.332	292.511	292.749	
292.422	292.496	292.685	292.937	
292.58	292.658	292.857	293.123	
292.735	292.818	293.028	293.308	
292.889	292.977	293.198	293.492	
293.041	293.134	293.366	293.675	
293.191	293.289	293.532	293.856	
293.339	293.442	293.696	294.035	
293.484	293.592	293.859	294.213	
293.628	293.741	294.019	294.389	
293.769	293.888	294.178	294.564	
293.908	294.032	294.334	294.736	
294.045	294.174	294.488	294.906	
294.179	294.313	294.64	295.075	
294.311	294.451	294.79	295.241	
294.44	294.585	294.938	295.405	
294.566	294.717	295.083	295.567	
294.69	294.847	295.225	295.727	
294.811	294.974	295.365	295.884	
294.929	295.098	295.502	296.038	
295.045	295.219	295.637	296.19	
295.157	295.337	295.769	296.34	
295.267	295.453	295.898	296.487	
295.374	295.566	296.024	296.631	
295.477	295.675	296.147	296.772	
295.578	295.782	296.268	296.911	
295.675	295.885	296.385	297.047	
295.769	295.986	296.499	297.18	
295.861	296.083	296.611	297.309	
295.948	296.177	296.719	297.436	
296.033	296.268	296.824	297.56	
296.114	296.355	296.925	297.68	
296.192	296.439	297.024	297.797	
296.267	296.52	297.119	297.912	
296.338	296.597	297.211	298.022	
296.405	296.671	297.299	298.13	
296.469	296.742	297.384	298.234	
296.53	296.809	297.466	298.335	
296.587	296.872	297.544	298.432	
296.641	296.932	297.619	298.526	
296.691	296.989	297.69	298.616	
296.737	297.042	297.757	298.703	
296.78	297.091	297.821	298.787	
296.819	297.137	297.881	298.866	
296.855	297.179	297.938	298.942	
296.887	297.217	297.991	299.015	
296.915	297.252	298.041	299.084	
296.939	297.282	298.086	299.149	
296.96	297.31	298.128	299.21	
296.977	297.333	298.167	299.268	
296.991	297.353	298.201	299.322	
297.001	297.369	298.232	299.373	
297.007	297.382	298.26	299.419	
297.009	297.391	298.283	299.462	
297.008	297.396	298.303	299.501	
297.003	297.397	298.319	299.536	
296.994	297.395	298.331	299.568	
296.981	297.389	298.34	299.595	
296.965	297.379	298.344	299.619	
296.945	297.365	298.345	299.64	
296.922	297.348	298.343	299.656	
296.895	297.327	298.336	299.669	
296.864	297.303	298.326	299.677	
296.83	297.275	298.312	299.682	
296.792	297.243	298.295	299.684	
296.75	297.208	298.274	299.681	
296.705	297.169	298.249	299.675	
296.656	297.126	298.221	299.665	
296.604	297.08	298.189	299.652	
296.549	297.031	298.153	299.634	
296.49	296.978	298.114	299.613	
296.427	296.921	298.071	299.589	
296.361	296.861	298.025	299.56	
296.292	296.798	297.975	299.529	
296.219	296.731	297.922	299.493	
296.143	296.661	297.865	299.454	
296.064	296.588	297.805	299.412	
295.982	296.511	297.741	299.365	
295.896	296.431	297.675	299.316	
295.807	296.348	297.605	299.263	
295.716	296.262	297.531	299.206	
295.621	296.173	297.455	299.147	
295.523	296.08	297.375	299.083	
295.422	295.985	297.292	299.017	
295.318	295.886	297.206	298.947	
295.211	295.785	297.117	298.874	
295.102	295.681	297.025	298.798	
294.99	295.574	296.93	298.719	
294.875	295.464	296.831	298.636	
294.757	295.351	296.731	298.551	
294.637	295.236	296.627	298.462	
294.514	295.118	296.52	298.37	
294.388	294.998	296.411	298.276	
294.261	294.875	296.299	298.178	
294.13	294.749	296.184	298.078	
293.998	294.621	296.067	297.975	
293.863	294.491	295.948	297.869	
293.726	294.359	295.825	297.76	
293.587	294.224	295.701	297.649	
293.446	294.087	295.574	297.535	
293.302	293.948	295.445	297.419	
293.157	293.807	295.313	297.3	
293.01	293.664	295.18	297.179	
292.861	293.519	295.044	297.055	
292.711	293.373	294.906	296.929	
292.558	293.224	294.766	296.801	
292.404	293.074	294.624	296.67	
292.249	292.922	294.481	296.537	
292.092	292.768	294.335	296.402	
291.933	292.613	294.188	296.265	
291.774	292.457	294.039	296.126	
291.613	292.299	293.889	295.985	
291.451	292.14	293.737	295.843	
291.287	291.98	293.583	295.698	
291.123	291.818	293.428	295.552	
290.958	291.656	293.272	295.404	
290.791	291.492	293.114	295.254	
290.624	291.327	292.955	295.102	
290.456	291.162	292.795	294.949	
290.288	290.996	292.634	294.795	
290.119	290.829	292.472	294.639	
289.949	290.661	292.309	294.482	
289.779	290.493	292.145	294.324	
289.608	290.324	291.98	294.164	
289.437	290.155	291.814	294.003	
289.266	289.985	291.648	293.841	
289.095	289.815	291.481	293.678	
288.924	289.645	291.313	293.514	
288.752	289.474	291.145	293.348	
288.581	289.304	290.976	293.182	
288.41	289.133	290.807	293.016	
288.239	288.963	290.638	292.848	
288.068	288.793	290.469	292.68	
287.898	288.623	290.299	292.511	
287.728	288.453	290.129	292.341	
287.559	288.283	289.96	292.171	
287.39	288.114	289.79	292	
287.222	287.946	289.62	291.829	
287.054	287.778	289.451	291.658	
286.888	287.61	289.281	291.486	
286.722	287.443	289.112	291.314	
286.557	287.278	288.944	291.142	
286.393	287.112	288.775	290.969	
286.231	286.948	288.608	290.797	
286.069	286.785	288.44	290.624	
285.909	286.623	288.274	290.452	
285.75	286.462	288.108	290.28	
285.593	286.302	287.943	290.107	
285.437	286.143	287.778	289.935	
285.282	285.986	287.615	289.763	
285.129	285.83	287.452	289.592	
284.978	285.676	287.29	289.421	
284.828	285.523	287.13	289.25	
284.68	285.371	286.97	289.08	
284.535	285.222	286.812	288.91	
284.391	285.074	286.655	288.741	
284.249	284.928	286.499	288.573	
284.109	284.784	286.345	288.405	
283.971	284.641	286.192	288.238	
283.836	284.501	286.04	288.072	
283.703	284.363	285.891	287.907	
283.572	284.226	285.742	287.743	
283.443	284.093	285.596	287.58	
283.317	283.961	285.451	287.418	
283.194	283.832	285.308	287.257	
283.073	283.705	285.167	287.097	
282.955	283.58	285.028	286.939	
282.84	283.458	284.891	286.782	
282.727	283.339	284.756	286.627	
282.617	283.222	284.623	286.473	
282.511	283.108	284.493	286.321	
282.407	282.997	284.364	286.17	
282.306	282.888	284.239	286.021	
282.208	282.783	284.115	285.875	
282.114	282.68	283.994	285.73	
282.022	282.581	283.876	285.587	
281.934	282.484	283.76	285.446	
281.85	282.391	283.647	285.307	
281.768	282.301	283.537	285.171	
281.69	282.214	283.43	285.037	
281.616	282.131	283.326	284.905	
281.545	282.05	283.225	284.776	
281.478	281.974	283.127	284.65	
281.414	281.901	283.032	284.526	
281.354	281.831	282.94	284.406	
281.298	281.765	282.851	284.288	
281.245	281.702	282.766	284.173	
281.196	281.644	282.685	284.061	
281.152	281.589	282.607	283.953	
281.11	281.537	282.532	283.848	
281.073	281.49	282.461	283.746	
281.04	281.446	282.394	283.648	
281.011	281.407	282.331	283.553	
280.986	281.371	282.271	283.462	
280.964	281.339	282.216	283.375	
280.947	281.312	282.164	283.292	
280.934	281.288	282.116	283.212	
280.925	281.268	282.072	283.137	
280.92	281.253	282.033	283.066	
280.919	281.241	281.998	282.999	
280.922	281.234	281.966	282.936	
280.93	281.231	281.939	282.878	
280.941	281.232	281.917	282.824	
280.957	281.237	281.898	282.775	
280.976	281.247	281.884	282.73	
281	281.26	281.875	282.69	
281.028	281.278	281.869	282.654	
281.06	281.3	281.869	282.623	
281.096	281.326	281.872	282.597	
281.136	281.356	281.88	282.576	
281.18	281.391	281.893	282.559	
281.228	281.43	281.91	282.548	
281.28	281.472	281.931	282.541	
281.336	281.519	281.957	282.539	
281.396	281.57	281.988	282.543	
281.46	281.625	282.022	282.551	
281.528	281.684	282.062	282.564	
281.599	281.747	282.105	282.582	
281.675	281.814	282.153	282.605	
281.754	281.885	282.206	282.633	
281.836	281.96	282.262	282.666	
281.923	282.039	282.324	282.704	
282.013	282.121	282.389	282.747	
282.106	282.207	282.458	282.794	
282.203	282.297	282.532	282.847	
282.303	282.391	282.61	282.904	
282.407	282.488	282.692	282.966	
282.514	282.588	282.778	283.033	
282.624	282.692	282.868	283.105	
282.738	282.8	282.962	283.181	
282.854	282.911	283.06	283.261	
282.974	283.025	283.161	283.346	
283.096	283.142	283.267	283.436	
283.222	283.263	283.376	283.53	
283.35	283.386	283.488	283.628	
283.481	283.513	283.605	283.731	
283.615	283.642	283.724	283.837	
283.751	283.774	283.847	283.948	
283.89	283.909	283.974	284.063	
284.031	284.047	284.103	284.181	
284.175	284.187	284.236	284.304	
284.321	284.33	284.371	284.43	
284.469	284.476	284.51	284.56	
284.62	284.623	284.652	284.693	
284.772	284.773	284.796	284.83	
284.927	284.926	284.943	284.971	
285.083	285.08	285.093	285.114	
285.241	285.236	285.245	285.261	
285.401	285.395	285.4	285.411	
285.563	285.555	285.557	285.563	
285.726	285.717	285.716	285.719	
285.891	285.881	285.878	285.878	
286.057	286.046	286.041	286.039	
286.224	286.213	286.207	286.202	
286.393	286.381	286.374	286.369	
286.563	286.551	286.543	286.537	
286.734	286.722	286.714	286.708	
286.906	286.894	286.887	286.881	
287.079	287.067	287.061	287.056	
287.252	287.241	287.236	287.233	
287.427	287.416	287.413	287.412	
287.602	287.592	287.591	287.593	
287.777	287.769	287.77	287.775	
287.953	287.946	287.95	287.959	
288.129	288.124	288.131	288.144	
288.306	288.302	288.313	288.33	
288.483	288.481	288.495	288.518	
288.66	288.66	288.678	288.707	
288.837	288.839	288.862	288.897	
289.014	289.018	289.046	289.088	
289.191	289.197	289.231	289.279	
289.368	289.377	289.416	289.471	
289.544	289.556	289.601	289.664	
289.721	289.734	289.786	289.857	
289.896	289.913	289.971	290.051	
290.071	290.091	290.156	290.245	
290.246	290.269	290.341	290.439	
290.419	290.446	290.525	290.633	
290.592	290.622	290.709	290.828	
290.765	290.798	290.893	291.022	
290.936	290.972	291.076	291.216	
291.106	291.146	291.258	291.409	
291.275	291.319	291.44	291.602	
291.443	291.491	291.621	291.795	
291.609	291.662	291.8	291.987	
291.775	291.831	291.979	292.178	
291.938	291.999	292.157	292.369	
292.101	292.166	292.334	292.559	
292.262	292.331	292.509	292.747	
292.421	292.495	292.683	292.935	
292.578	292.657	292.856	293.121	
292.734	292.817	293.027	293.307	
292.888	292.976	293.196	293.491	
293.04	293.133	293.364	293.673	
293.19	293.287	293.531	293.854	
293.337	293.44	293.695	294.034	
293.483	293.591	293.857	294.212	
293.627	293.74	294.018	294.388	
293.768	293.886	294.176	294.562	
293.907	294.031	294.333	294.735	
294.044	294.173	294.487	294.905	
294.178	294.312	294.639	295.073	
294.309	294.449	294.789	295.24	
294.439	294.584	294.936	295.404	
294.565	294.716	295.081	295.566	
294.689	294.846	295.224	295.725	
294.81	294.973	295.364	295.882	
294.928	295.097	295.501	296.037	
295.044	295.218	295.636	296.189	
295.156	295.336	295.767	296.339	
295.266	295.452	295.897	296.486	
295.373	295.565	296.023	296.63	
295.476	295.674	296.146	296.771	
295.577	295.781	296.267	296.91	
295.674	295.884	296.384	297.046	
295.769	295.985	296.498	297.178	
295.86	296.082	296.61	297.308	
295.948	296.176	296.718	297.435	
296.032	296.267	296.823	297.559	
296.113	296.354	296.925	297.679	
296.191	296.439	297.023	297.796	
296.266	296.519	297.118	297.911	
296.337	296.597	297.21	298.021	
296.405	296.671	297.299	298.129	
296.469	296.741	297.384	298.233	
296.53	296.808	297.465	298.334	
296.587	296.872	297.543	298.431	
296.64	296.932	297.618	298.525	
296.69	296.988	297.689	298.616	
296.737	297.041	297.757	298.702	
296.78	297.091	297.821	298.786	
296.819	297.136	297.881	298.866	
296.855	297.178	297.938	298.942	
296.886	297.217	297.991	299.014	
296.915	297.251	298.04	299.083	
296.939	297.282	298.086	299.148	
296.96	297.31	298.128	299.21	
296.977	297.333	298.167	299.268	
296.991	297.353	298.201	299.322	
297.001	297.369	298.232	299.372	
297.007	297.382	298.259	299.419	
297.009	297.391	298.283	299.462	
297.008	297.396	298.303	299.501	
297.003	297.397	298.319	299.536	
296.994	297.395	298.331	299.567	
296.982	297.389	298.339	299.595	
296.965	297.379	298.344	299.619	
296.946	297.366	298.345	299.639	
296.922	297.348	298.343	299.656	
296.895	297.328	298.336	299.668	
296.864	297.303	298.326	299.677	
296.83	297.275	298.313	299.682	
296.792	297.243	298.295	299.684	
296.751	297.208	298.274	299.681	
296.706	297.169	298.249	299.675	
296.657	297.127	298.221	299.665	
296.605	297.081	298.189	299.652	
296.549	297.031	298.153	299.634	
296.49	296.978	298.114	299.614	
296.428	296.922	298.071	299.589	
296.362	296.862	298.025	299.561	
296.292	296.798	297.975	299.529	
296.22	296.732	297.922	299.493	
296.144	296.662	297.866	299.454	
296.065	296.588	297.805	299.412	
295.982	296.512	297.742	299.366	
295.897	296.432	297.675	299.316	
295.808	296.349	297.605	299.263	
295.716	296.263	297.532	299.207	
295.621	296.173	297.455	299.147	
295.524	296.081	297.376	299.084	
295.423	295.986	297.293	299.018	
295.319	295.887	297.207	298.948	
295.212	295.786	297.118	298.875	
295.103	295.682	297.025	298.799	
294.99	295.575	296.93	298.719	
294.876	295.465	296.832	298.637	
294.758	295.352	296.731	298.551	
294.638	295.237	296.628	298.463	
294.515	295.119	296.521	298.371	
294.389	294.999	296.412	298.277	
294.262	294.876	296.3	298.179	
294.131	294.75	296.185	298.079	
293.999	294.623	296.068	297.976	
293.864	294.492	295.949	297.87	
293.727	294.36	295.826	297.761	
293.588	294.225	295.702	297.65	
293.447	294.088	295.575	297.536	
293.304	293.949	295.446	297.42	
293.159	293.808	295.314	297.301	
293.011	293.665	295.181	297.18	
292.863	293.521	295.045	297.056	
292.712	293.374	294.907	296.93	
292.56	293.225	294.767	296.802	
292.406	293.075	294.626	296.671	
292.25	292.923	294.482	296.538	
292.093	292.77	294.337	296.403	
291.935	292.615	294.189	296.267	
291.775	292.458	294.04	296.128	
291.614	292.301	293.89	295.987	
291.452	292.141	293.738	295.844	
291.289	291.981	293.584	295.699	
291.124	291.82	293.429	295.553	
290.959	291.657	293.273	295.405	
290.793	291.493	293.115	295.255	
290.626	291.329	292.957	295.104	
290.458	291.163	292.796	294.951	
290.289	290.997	292.635	294.796	
290.12	290.83	292.473	294.641	
289.95	290.662	292.31	294.483	
289.78	290.494	292.146	294.325	
289.61	290.325	291.981	294.165	
289.439	290.156	291.815	294.004	
289.268	289.986	291.649	293.842	
289.096	289.816	291.482	293.679	
288.925	289.646	291.314	293.515	
288.754	289.476	291.146	293.35	
288.582	289.305	290.978	293.184	
288.411	289.135	290.809	293.017	
288.24	288.964	290.64	292.849	
288.07	288.794	290.47	292.681	
287.899	288.624	290.301	292.512	
287.729	288.454	290.131	292.343	
287.56	288.285	289.961	292.172	
287.391	288.116	289.791	292.002	
287.223	287.947	289.622	291.831	
287.056	287.779	289.452	291.659	
286.889	287.612	289.283	291.488	
286.723	287.445	289.114	291.316	
286.559	287.279	288.945	291.143	
286.395	287.114	288.777	290.971	
286.232	286.95	288.609	290.798	
286.071	286.786	288.442	290.626	
285.91	286.624	288.275	290.453	
285.751	286.463	288.109	290.281	
285.594	286.303	287.944	290.109	
285.438	286.145	287.78	289.937	
285.283	285.987	287.616	289.765	
285.13	285.831	287.453	289.593	
284.979	285.677	287.292	289.422	
284.829	285.524	287.131	289.252	
284.682	285.373	286.972	289.081	
284.536	285.223	286.813	288.912	
284.392	285.075	286.656	288.743	
284.25	284.929	286.5	288.574	
284.11	284.785	286.346	288.406	
283.972	284.642	286.193	288.24	
283.837	284.502	286.042	288.074	
283.704	284.364	285.892	287.908	
283.573	284.228	285.744	287.744	
283.444	284.094	285.597	287.581	
283.318	283.962	285.452	287.419	
283.195	283.833	285.309	287.258	
283.074	283.706	285.168	287.099	
282.956	283.581	285.029	286.94	
282.841	283.459	284.892	286.784	
282.728	283.34	284.757	286.628	
282.618	283.223	284.624	286.474	
282.511	283.109	284.494	286.322	
282.408	282.998	284.365	286.171	
282.307	282.889	284.24	286.023	
282.209	282.784	284.116	285.876	
282.115	282.681	283.995	285.731	
282.023	282.582	283.877	285.588	
281.935	282.485	283.761	285.447	
281.85	282.392	283.648	285.308	
281.769	282.302	283.538	285.172	
281.691	282.215	283.431	285.038	
281.617	282.131	283.327	284.906	
281.546	282.051	283.226	284.777	
281.478	281.974	283.127	284.651	
281.415	281.901	283.032	284.527	
281.355	281.831	282.941	284.407	
281.298	281.765	282.852	284.289	
281.246	281.703	282.767	284.174	
281.197	281.644	282.685	284.062	
281.152	281.589	282.607	283.954	
281.111	281.538	282.533	283.849	
281.074	281.49	282.462	283.747	
281.04	281.447	282.395	283.649	
281.011	281.407	282.331	283.554	
280.986	281.371	282.272	283.463	
280.965	281.339	282.216	283.376	
280.947	281.312	282.164	283.292	
280.934	281.288	282.116	283.213	
280.925	281.268	282.073	283.138	
280.92	281.253	282.033	283.067	
280.919	281.241	281.998	283	
280.922	281.234	281.967	282.937	
280.93	281.231	281.94	282.878	
280.941	281.232	281.917	282.824	
280.956	281.237	281.898	282.775	
280.976	281.247	281.884	282.73	
281	281.26	281.875	282.69	
281.028	281.278	281.869	282.654	
281.06	281.3	281.869	282.623	
281.096	281.326	281.872	282.597	
281.136	281.356	281.88	282.576	
281.18	281.391	281.893	282.559	
281.228	281.429	281.91	282.548	
281.28	281.472	281.931	282.541	
281.336	281.519	281.957	282.539	
281.396	281.57	281.987	282.543	
281.46	281.625	282.022	282.551	
281.527	281.684	282.061	282.564	
281.599	281.747	282.105	282.582	
281.674	281.814	282.153	282.605	
281.753	281.885	282.205	282.633	
281.836	281.959	282.262	282.666	
281.922	282.038	282.323	282.704	
282.012	282.12	282.388	282.746	
282.105	282.206	282.458	282.794	
282.202	282.296	282.532	282.846	
282.303	282.39	282.609	282.904	
282.406	282.487	282.691	282.966	
